"","symbol","group","baseMean","logFC","lfcSE","stat","PValue","FDR"
"ENSG00000108518","PFN1","protein_coding",17105.5164460555,0.277575151652103,0.233561215517626,1.18844711026585,0.234657305422674,0.304446916902476
"ENSG00000267041","ZNF850","protein_coding",113.424675007128,0.347915565407581,0.292741271931954,1.18847459776171,0.23464648191666,0.304446916902476
"ENSG00000117984","CTSD","protein_coding",26612.8550601912,-0.373273959979237,0.314115705646838,-1.18833268527779,0.234702365328958,0.304452114969312
"ENSG00000152465","NMT2","protein_coding",1287.72620706148,-0.29839380214403,0.25109727451879,-1.18835938269692,0.234691851489867,0.304452114969312
"ENSG00000101901","ALG13","protein_coding",1057.35738559928,-0.194889176980871,0.164182469656416,-1.18702792928328,0.235216604127011,0.305092494307986
"ENSG00000198276","UCKL1","protein_coding",1647.44605066415,0.21606398936477,0.182055041966455,1.18680585294958,0.235304209642946,0.305179436640799
"ENSG00000181991","MRPS11","protein_coding",678.943910157964,-0.214952329634467,0.181133003574131,-1.1867099059421,0.235342066326676,0.305201847316364
"ENSG00000105829","BET1","protein_coding",973.746757658655,-0.243787762713841,0.205528764354029,-1.186149118738,0.235563415777257,0.305462194685109
"ENSG00000103245","CIAO3","protein_coding",1319.27633161237,0.276637023628965,0.233312779080728,1.185691691295,0.235744076953947,0.305669739433599
"ENSG00000172478","MAB21L4","protein_coding",510.336835597962,-0.827519864117047,0.698027787749412,-1.18551134874608,0.235815330262772,0.30573540021481
"ENSG00000141994","DUS3L","protein_coding",847.986277844805,-0.175407646450944,0.147991509977966,-1.18525479250167,0.235916721843094,0.305840120476949
"ENSG00000130584","ZBTB46","protein_coding",247.037905148021,0.272255080033327,0.229717044685065,1.18517579053213,0.235947949801207,0.305853870953635
"ENSG00000228232","GAPDHP1","pseudogene",172.377224197079,0.839910261265287,0.708844170302288,1.18490113406323,0.236056538971649,0.305967891813991
"ENSG00000167081","PBX3","protein_coding",1882.40452996876,0.486593095335593,0.410713943718774,1.18474939255721,0.236116547197497,0.306018929398225
"ENSG00000171311","EXOSC1","protein_coding",833.247018501379,0.208020637446837,0.175607923896198,1.18457432233979,0.236185794481592,0.306081931301963
"ENSG00000072110","ACTN1","protein_coding",9017.18658923222,0.315370413438749,0.266246644772161,1.18450474261798,0.236213320037175,0.306090858185513
"ENSG00000240849","PEDS1","protein_coding",1569.31105193954,0.286556732696498,0.241991564555489,1.18416000666333,0.236349730143736,0.306240866383498
"ENSG00000151876","FBXO4","protein_coding",399.974075644821,-0.244009889147148,0.206089231386158,-1.18400116059406,0.236412603397132,0.306295574212637
"ENSG00000143995","MEIS1","protein_coding",387.329315527797,0.365407932148956,0.308636262179055,1.18394361559811,0.236435383341585,0.306298332231844
"ENSG00000183735","TBK1","protein_coding",1119.01601855865,-0.209616663562155,0.177084694056687,-1.18370853381068,0.236528459684306,0.306366048900686
"ENSG00000217930","PAM16","protein_coding",184.348705978771,0.312232346605708,0.263774970827164,1.18370725481113,0.236528966151683,0.306366048900686
"ENSG00000125944","HNRNPR","protein_coding",3639.58118979733,0.153592393135782,0.129772155354051,1.18355430497971,0.236589537846674,0.306417745838444
"ENSG00000169230","PRELID1","protein_coding",959.541744201799,-0.236401671517223,0.199780114928831,-1.18330931785397,0.236686581303178,0.306516665842027
"ENSG00000169925","BRD3","protein_coding",1020.6012240036,0.238041544733927,0.201218291355426,1.18300152103696,0.236808544600262,0.306647837743242
"ENSG00000169379","ARL13B","protein_coding",322.726904639049,-0.283034603010688,0.239417015022018,-1.18218249018207,0.237133298768155,0.307041561530272
"ENSG00000100220","RTCB","protein_coding",3542.34923225189,-0.179672527755253,0.152078383610719,-1.18144685319098,0.23742525458412,0.307392752792569
"ENSG00000125977","EIF2S2","protein_coding",3434.47358270233,0.179414323144654,0.151881451147253,1.1812786998638,0.237492026052409,0.307452363656222
"ENSG00000186300","ZNF555","protein_coding",163.017563748174,0.285741350016115,0.242108620555831,1.18021964422461,0.237912867959568,0.307943420680366
"ENSG00000269113","TRABD2B","protein_coding",886.751819329038,0.503089339846533,0.426266556063129,1.18022240471529,0.237911770326329,0.307943420680366
"ENSG00000111142","METAP2","protein_coding",3171.24429394651,-0.245925601768879,0.208396698024645,-1.18008396534093,0.237966821345536,0.307959505644969
"ENSG00000159459","UBR1","protein_coding",1226.91941482693,0.245176414865103,0.207760118710546,1.18009373688646,0.237962935352945,0.307959505644969
"ENSG00000143093","STRIP1","protein_coding",943.907707268663,0.2095860808932,0.177613226387782,1.18001392776691,0.237994675517574,0.30796868149334
"ENSG00000116586","LAMTOR2","protein_coding",2617.75701021894,-0.275215114864178,0.233281752898536,-1.17975414469678,0.238098012199712,0.308048649419585
"ENSG00000168003","SLC3A2","protein_coding",5461.69564608509,0.295335743645177,0.250326888080332,1.17980032392845,0.238079640679479,0.308048649419585
"ENSG00000106819","ASPN","protein_coding",1242.8399179982,-0.42532141982865,0.360536842663395,-1.17968920093345,0.23812385052202,0.308055207234417
"ENSG00000086712","TXLNG","protein_coding",850.141721440477,0.258843869666603,0.219435391124854,1.17959034930389,0.238163183121669,0.308079219611076
"ENSG00000104490","NCALD","protein_coding",862.300070512257,-0.544616537399329,0.46208668043289,-1.17860254463323,0.238556477908353,0.308561060463652
"ENSG00000131171","SH3BGRL","protein_coding",2639.89473349731,0.315586877550219,0.267882554558021,1.17807924473061,0.238765015588921,0.308803863900844
"ENSG00000113263","ITK","protein_coding",148.365887895779,-0.658918529027189,0.559376633201638,-1.17795147297415,0.238815952818102,0.308842812119461
"ENSG00000093000","NUP50","protein_coding",2329.36276544185,-0.175644132361406,0.149162864657419,-1.17753257665577,0.238983002948736,0.309031900587241
"ENSG00000100445","SDR39U1","protein_coding",122.719272014791,-0.265062387017754,0.225219801710711,-1.17690533871538,0.23923329097892,0.309328582669283
"ENSG00000241351","IGKV3-11","IG",272.786574180548,-0.921164189380319,0.782762971670326,-1.17681114554341,0.239270893033088,0.309350234088804
"ENSG00000164647","STEAP1","protein_coding",412.385431793132,-0.724744838602151,0.615890982143998,-1.17674208522947,0.239298464661393,0.309358914656828
"ENSG00000180773","SLC36A4","protein_coding",408.639995228503,-0.288967070382945,0.245599892532282,-1.17657653431165,0.239364568306468,0.309417402572907
"ENSG00000136521","NDUFB5","protein_coding",3333.69694672202,-0.292732782307199,0.248830649960253,-1.17643378078207,0.239421579408915,0.309464127737955
"ENSG00000182218","HHIPL1","protein_coding",148.525046630271,0.427322937874896,0.363276120035327,1.17630340753843,0.239473654594689,0.309504465401571
"ENSG00000186666","BCDIN3D","protein_coding",158.999692443939,-0.235240712428136,0.200022567524049,-1.17607085710392,0.239566562402463,0.309597565004211
"ENSG00000100485","SOS2","protein_coding",1370.01413590218,-0.241559993472503,0.205487288058788,-1.17554713848477,0.23977588985948,0.309841087157676
"ENSG00000184465","WDR27","protein_coding",338.345567163926,0.295923101138198,0.251791292549297,1.17527138505102,0.239886158799672,0.309956573509603
"ENSG00000186020","ZNF529","protein_coding",368.193597824544,0.284343441632998,0.242033497528062,1.174810282614,0.24007062539548,0.310167902078898
"ENSG00000142677","IL22RA1","protein_coding",825.850169371959,0.694916539586978,0.592076641113162,1.17369355811854,0.240517791445682,0.310718568306103
"ENSG00000087502","ERGIC2","protein_coding",1248.66705124828,-0.207325837336753,0.176685836009914,-1.1734151532391,0.240629363453303,0.310835631313307
"ENSG00000068120","COASY","protein_coding",3850.15216069686,-0.216907438268778,0.184980209714353,-1.17259807740367,0.240957020774696,0.311231780208159
"ENSG00000136826","KLF4","protein_coding",813.239669889023,-0.499635265573701,0.426126514788898,-1.17250452209297,0.2409945576275,0.311251739762277
"ENSG00000186994","KANK3","protein_coding",205.064712479314,-0.378940067249848,0.323202237460493,-1.1724549626491,0.241014443849093,0.311251739762277
"ENSG00000171865","RNASEH1","protein_coding",1037.80529835579,0.197297957953024,0.168346378572268,1.1719762529274,0.241206590394861,0.311472762383474
"ENSG00000067829","IDH3G","protein_coding",2123.3841583159,0.242587731093875,0.207050858612118,1.17163354317854,0.241344214922845,0.311596221773646
"ENSG00000173193","PARP14","protein_coding",4384.61388566988,-0.309212490824511,0.263909332017097,-1.17166182969414,0.241332853601666,0.311596221773646
"ENSG00000164749","HNF4G","protein_coding",1294.40149275531,0.505493399283647,0.431463008196838,1.17157992615913,0.241365751311952,0.311596903425788
"ENSG00000120333","MRPS14","protein_coding",1110.46909711916,-0.204716102796618,0.174769570883982,-1.17134866076038,0.241458659363972,0.311689715899602
"ENSG00000150776","NKAPD1","protein_coding",1139.25212132412,0.160947633395079,0.137458166158565,1.17088447993274,0.241645214313471,0.311876245970885
"ENSG00000276547","PCDHGB5","protein_coding",192.278591075172,0.720338005356194,0.61519959717162,1.17090129555992,0.241638454318043,0.311876245970885
"ENSG00000136878","USP20","protein_coding",1245.71449802345,-0.290317582984,0.248034578226306,-1.17047221826916,0.241810987913959,0.312035894618048
"ENSG00000282826","FRG1CP","pseudogene",633.34202550741,0.380335494524998,0.324940050838749,1.17047896540688,0.241808274193747,0.312035894618048
"ENSG00000066468","FGFR2","protein_coding",6986.52370436244,0.496086081169787,0.423948555043228,1.1701563203092,0.241938067068237,0.312172719509012
"ENSG00000140043","PTGR2","protein_coding",59.8742494084725,-0.352578279469445,0.301376377632286,-1.16989354719643,0.242043811001373,0.312281994152085
"ENSG00000128917","DLL4","protein_coding",484.088676918047,0.276809035380266,0.236674563697029,1.16957661633049,0.242171392099954,0.312419421381797
"ENSG00000153936","HS2ST1","protein_coding",1565.31981306522,-0.207317723798127,0.177312154233396,-1.16922455031049,0.242313172375224,0.312575141126224
"ENSG00000100991","TRPC4AP","protein_coding",4236.0304654803,-0.158308657531157,0.135446971712823,-1.16878698378584,0.242489465864542,0.312775350700313
"ENSG00000143870","PDIA6","protein_coding",6310.77580181235,-0.269175265003696,0.230354029367132,-1.16852857205589,0.24259362108729,0.312882485910146
"ENSG00000160602","NEK8","protein_coding",266.547129531591,0.257217808820409,0.220225620811333,1.16797404349591,0.242817235099173,0.313143659767928
"ENSG00000180817","PPA1","protein_coding",5772.90821199074,0.28161455724699,0.241131139975107,1.16788962751166,0.242851288606474,0.313160347123215
"ENSG00000135363","LMO2","protein_coding",437.126262931313,-0.431145482627681,0.369490644381635,-1.16686440965029,0.243265130718082,0.31363946616921
"ENSG00000197958","RPL12","protein_coding",24078.337708823,0.340023228227572,0.291393499355682,1.16688680076741,0.243256086970614,0.31363946616921
"ENSG00000211966","IGHV5-51","IG",277.673800905677,-0.910320005500679,0.780201137440283,-1.16677605532247,0.243300819239297,0.313658213903281
"ENSG00000173914","RBM4B","protein_coding",654.852789081983,0.219713741811869,0.188562929764182,1.16520114577476,0.243937581962922,0.314451783041374
"ENSG00000127554","GFER","protein_coding",363.369357043666,0.256536884298181,0.22022135546884,1.16490466490876,0.244057585017349,0.314579134524838
"ENSG00000100319","ZMAT5","protein_coding",466.092170706345,0.244385236511688,0.209808114265298,1.16480355093735,0.2440985212032,0.314604559131549
"ENSG00000155252","PI4K2A","protein_coding",1078.43021909309,-0.252086037059939,0.216452261639856,-1.16462648692197,0.244170217524982,0.31466962084721
"ENSG00000117318","ID3","protein_coding",1813.01970380843,0.405457348656414,0.348198756449816,1.16444226507412,0.244244827873495,0.314738426326644
"ENSG00000174586","ZNF497","protein_coding",49.0071181444246,-0.290110812689732,0.249207896150644,-1.16413170357316,0.244370642362219,0.3148731967263
"ENSG00000196981","WDR5B","protein_coding",435.874665016524,0.246625124298377,0.211867472995367,1.1640537398762,0.244402234112194,0.314886547633084
"ENSG00000249855","EEF1A1P19","pseudogene",64.7141811924641,0.339450959285615,0.291729085972882,1.1635828431491,0.244593107620739,0.315105096172222
"ENSG00000132716","DCAF8","protein_coding",2726.87650538403,-0.255789687483681,0.219865137434419,-1.1633935714796,0.244669856565042,0.315149223844785
"ENSG00000182885","ADGRG3","protein_coding",79.9557031434218,0.459160209877817,0.394661344497865,1.16342838304069,0.244655739340601,0.315149223844785
"ENSG00000095319","NUP188","protein_coding",1490.17281354767,0.247812587008153,0.213025358600207,1.16330087946587,0.244707448990556,0.315170274698501
"ENSG00000169016","E2F6","protein_coding",354.994908057375,0.174911430484555,0.150401827764105,1.16296080363393,0.244845405791516,0.315320574689569
"ENSG00000188677","PARVB","protein_coding",1015.82526559209,0.391978556398248,0.337314783361262,1.16205566946184,0.245212852812801,0.315766368546576
"ENSG00000115641","FHL2","protein_coding",1643.59503919093,0.521464033379435,0.448963364549394,1.16148459886656,0.245444882787885,0.3160377204193
"ENSG00000100031","GGT1","protein_coding",115.572889661292,0.585150273359174,0.503916115161445,1.16120571609761,0.24555825075468,0.31615624784665
"ENSG00000168566","SNRNP48","protein_coding",725.696795633994,-0.226967414038991,0.195505629538085,-1.16092521005784,0.24567231563369,0.316275651894704
"ENSG00000118507","AKAP7","protein_coding",1634.88865414671,0.551457522028891,0.47529633862378,1.16023936482582,0.245951363972491,0.316607414549556
"ENSG00000156639","ZFAND3","protein_coding",3992.62042064997,-0.197720045972197,0.170442565945285,-1.16003913034064,0.246032874828725,0.316684856327315
"ENSG00000090565","RAB11FIP3","protein_coding",2028.64783884518,0.241831735434236,0.208625552257239,1.15916642433163,0.246388354511816,0.317114897094695
"ENSG00000185245","GP1BA","protein_coding",68.9291548278212,0.461042992640499,0.397764279438267,1.15908596239862,0.246421147216488,0.31712958399262
"ENSG00000102760","RGCC","protein_coding",560.926232883443,-0.423769260966713,0.365656970275751,-1.15892570199643,0.246486471340012,0.317186130740504
"ENSG00000123609","NMI","protein_coding",1031.31246381079,0.207614624936286,0.179182872100137,1.15867450109997,0.246588888350195,0.317290395767337
"ENSG00000111679","PTPN6","protein_coding",2045.7283568562,0.158967083899298,0.137342201262837,1.15745257056917,0.247087506404988,0.317849253685931
"ENSG00000113448","PDE4D","protein_coding",431.639063993804,0.575002950163523,0.496781687598912,1.15745601039095,0.247086101769128,0.317849253685931
"ENSG00000126814","TRMT5","protein_coding",530.228040474341,-0.188037057091535,0.162455820678145,-1.15746580397431,0.247082102633747,0.317849253685931
"ENSG00000164488","DACT2","protein_coding",725.854567054219,0.783015871304268,0.676635320752205,1.15721991934119,0.247182521475184,0.31794000816041
"ENSG00000181038","METTL23","protein_coding",546.03185300398,-0.209588843039781,0.181121152168283,-1.15717485523197,0.247200928674882,0.31794000816041
"ENSG00000196233","LCOR","protein_coding",1479.93834240079,0.232624851180181,0.201091910359339,1.15680859943344,0.247350567672834,0.318104883354155
"ENSG00000101825","MXRA5","protein_coding",1531.71476460895,0.555521989013375,0.480331076182294,1.15653976300826,0.247460444960611,0.31819101167367
